1 -96.4779 -96.4779 0
2 -84.3325 -90.4052 4.29404
3 -129.364 -103.391 10.9828
4 28.1652 -70.5023 29.65
5 -18.8193 -60.1657 25.4581
6 -53.8447 -59.1122 21.2369
7 -70.8458 -60.7884 18.2691
8 -75.8851 -62.6755 16.0826
9 -90.5604 -65.7738 14.591
10 -51.5401 -64.3505 13.2012
11 -112.891 -68.7632 12.7172
12 -161.1 -76.4579 13.7903
13 -134.952 -80.9575 13.4435
14 -129.388 -84.4169 12.9207
15 -30.5463 -80.8255 12.5485
16 -89.5105 -81.3683 11.776
17 -150.64 -85.4431 11.7671
18 -113.025 -86.9754 11.2127
19 -15.2291 -83.1993 11.2405
20 -44.9624 -81.2874 10.8398
21 -131.695 -83.6878 10.5861
22 -41.0558 -81.75 10.2807
23 -37.6545 -79.8328 10.0109
24 -53.9397 -78.7539 9.65173
25 32.5205 -74.3029 10.2407
26 13.7701 -70.9155 10.3919
27 -88.9408 -71.5831 10.0285
28 -73.6891 -71.6583 9.67061
29 22.6639 -68.4058 9.86894
30 -78.2459 -68.7338 9.54543
31 -167.721 -71.9269 9.75698
32 -129.015 -73.711 9.61379
33 -113.566 -74.9187 9.39802
34 -98.7839 -75.6206 9.14778
35 -144.254 -77.5815 9.09416
36 -92.2397 -77.9887 8.85066
37 -89.728 -78.306 8.61714
38 -107.122 -79.0643 8.42367
39 -31.2888 -77.8393 8.29628
40 -63.3974 -77.4782 8.09672
41 -35.97 -76.4659 7.96228
42 -119.389 -77.4878 7.83802
43 -130.862 -78.7291 7.7534
44 -120.098 -79.6693 7.63398
45 -111.283 -80.3718 7.49659
46 -130.691 -81.4657 7.413
47 -148.33 -82.8884 7.39053
48 -117.467 -83.6087 7.27158
49 -126.016 -84.4742 7.1745
50 -192.091 -86.6265 7.34677
51 -133.151 -87.5388 7.25913
52 -100.166 -87.7816 7.12359
53 -105.559 -88.117 6.99707
54 -52.4713 -87.4569 6.89857
55 -36.1902 -86.5248 6.83582
56 -68.0367 -86.1946 6.72172
57 -107.519 -86.5688 6.6142
58 -53.313 -85.9954 6.52497
59 -90.0337 -86.0638 6.41473
60 -106.435 -86.4033 6.3168
61 -100.81 -86.6395 6.21766
62 -26.9447 -85.6767 6.19147
63 -75.8979 -85.5215 6.09514
64 -130.236 -86.2201 6.03981
65 -95.7208 -86.3663 5.94866
66 -111.844 -86.7523 5.87104
67 -90.7277 -86.8117 5.78371
68 -87.7746 -86.8258 5.69868
69 -77.0534 -86.6842 5.61785
70 -132.393 -87.3372 5.57541
71 -90.2051 -87.3776 5.49703
72 -116.524 -87.7824 5.43557
73 -52.8156 -87.3034 5.38217
74 -60.4714 -86.9408 5.32164
75 -95.3183 -87.0525 5.25186
76 -109.409 -87.3467 5.19099
77 -123.231 -87.8127 5.14445
78 -57.4232 -87.4231 5.09323
79 -7.44957 -86.4108 5.12837
80 -79.8844 -86.3292 5.06492
81 -116.984 -86.7076 5.01651
82 -86.3587 -86.7034 4.95533
83 -68.1613 -86.48 4.90066
84 -114.316 -86.8114 4.85351
85 -102.104 -86.9913 4.79974
86 -126.664 -87.4526 4.76605
87 -101.7 -87.6164 4.71408
88 -2.99061 -86.6547 4.75759
89 -70.3385 -86.4714 4.70766
90 -21.3315 -85.7476 4.71067
91 -11.4434 -84.9311 4.72914
92 -18.9143 -84.2135 4.73186
93 -37.6573 -83.7129 4.70739
94 -108.093 -83.9723 4.66445
95 -47.7918 -83.5914 4.63087
96 -45.2893 -83.1924 4.59979
97 -10.9224 -82.4474 4.61231
98 -112.519 -82.7542 4.57544
99 -62.6406 -82.5511 4.53374
100 -71.0842 -82.4364 4.48985
101 -129.482 -82.9022 4.46949
102 -52.6394 -82.6055 4.43551
103 -159.231 -83.3494 4.4544
104 -147.892 -83.97 4.45459
105 18.4323 -82.9948 4.51766
106 -126.128 -83.4017 4.49333
107 -51.2821 -83.1015 4.46135
108 -25.8702 -82.5716 4.4514
109 -67.3876 -82.4323 4.41274
110 -38.1549 -82.0298 4.39095
111 -89.8456 -82.1002 4.35196
112 -124.037 -82.4746 4.32918
113 -50.9256 -82.1954 4.29986
114 -135.601 -82.6639 4.28758
115 -80.9644 -82.6491 4.25033
116 -75.4264 -82.5868 4.21414
117 -82.0212 -82.582 4.17813
118 -102.185 -82.7481 4.14602
119 -127.492 -83.1241 4.12819
120 -91.0028 -83.1898 4.09431
121 -62.9913 -83.0229 4.06388
122 35.3824 -82.0523 4.14484
123 -50.6964 -81.7974 4.11897
124 -87.4544 -81.843 4.08601
125 -45.6123 -81.5532 4.06359
126 -122.158 -81.8754 4.0441
127 -66.7546 -81.7564 4.014
128 -127.526 -82.1139 3.99854
129 -75.9188 -82.0659 3.96783
130 -123.511 -82.3847 3.9501
131 -51.4133 -82.1483 3.92701
132 47.3714 -81.1671 4.01798
133 -152.295 -81.7019 4.0232
134 -90.207 -81.7654 3.99368
135 -57.8526 -81.5882 3.96802
136 -31.618 -81.2208 3.95582
137 -57.8413 -81.0501 3.93062
138 1.40674 -80.4526 3.94729
139 -40.1381 -80.1626 3.92954
140 -110.443 -80.3789 3.90742
141 -55.3082 -80.2011 3.88375
142 -44.0137 -79.9462 3.86475
143 -127.072 -80.2758 3.85175
144 -89.5669 -80.3403 3.82554
145 -80.3928 -80.3407 3.79916
146 -90.0388 -80.4071 3.77372
147 -60.0358 -80.2685 3.75059
148 -102.591 -80.4194 3.72828
149 -152.754 -80.9048 3.73473
150 -88.3721 -80.9546 3.71016
151 -74.8499 -80.9142 3.68581
152 -82.8751 -80.9271 3.66159
153 -97.014 -81.0322 3.63916
154 -149.337 -81.4758 3.64246
155 -110.786 -81.6649 3.62387
156 6.60436 -81.099 3.64454
157 -103.302 -81.2405 3.62407
158 -112.07 -81.4356 3.60638
159 -148.785 -81.8592 3.60849
160 -105.468 -82.0067 3.58896
161 -114.759 -82.2101 3.57242
162 -137.183 -82.5495 3.56645
163 -92.0968 -82.6081 3.54505
164 -132.478 -82.9121 3.53646
165 29.617 -82.2301 3.58018
166 -59.7448 -82.0947 3.56117
167 -163.188 -82.5803 3.5728
168 -121.983 -82.8148 3.55922
169 -107.145 -82.9588 3.54107
170 -48.9957 -82.759 3.52588
171 -58.2104 -82.6154 3.50818
172 28.5067 -81.9694 3.54677
173 -33.4718 -81.6891 3.53733
174 -55.3165 -81.5375 3.52025
175 -94.5982 -81.6121 3.50092
176 -68.0943 -81.5353 3.48187
177 34.7416 -80.8784 3.52363
178 -3.58291 -80.4441 3.53049
179 -77.6977 -80.4288 3.5108
180 -91.6735 -80.4913 3.49185
181 -65.3612 -80.4077 3.47356
182 -70.643 -80.354 3.45489
183 -60.3884 -80.2449 3.43773
184 -63.496 -80.1539 3.42025
185 -36.4248 -79.9175 3.40992
186 -57.2942 -79.7959 3.39376
187 -118.31 -80.0018 3.38185
188 -110.477 -80.1639 3.36775
189 22.3702 -79.6214 3.39334
190 -101.894 -79.7387 3.37751
191 25.9298 -79.1854 3.40483
192 -61.2229 -79.0919 3.38839
193 -60.3435 -78.9947 3.37222
194 120.693 -77.9654 3.50842
195 -26.0269 -77.6991 3.50052
196 -69.797 -77.6587 3.48289
197 -131.838 -77.9338 3.47605
198 -125.64 -78.1747 3.46684
199 -127.923 -78.4247 3.45842
200 -111.347 -78.5893 3.44504
201 -14.4696 -78.2703 3.44264
202 54.0061 -77.6155 3.48732
203 -79.9432 -77.6269 3.47016
204 -132.292 -77.8949 3.46348
205 -45.3906 -77.7363 3.45021
206 -144.92 -78.0625 3.44884
207 -93.2108 -78.1357 3.43296
208 -97.942 -78.2309 3.41777
209 66.4784 -77.5385 3.47085
210 -92.3022 -77.6088 3.45503
211 -119.671 -77.8081 3.4444
212 -59.9364 -77.7238 3.42919
213 -115.347 -77.9005 3.41763
214 -54.1612 -77.7895 3.40346
215 -43.7444 -77.6312 3.39131
216 -8.87159 -77.3129 3.39052
217 2.76211 -76.9439 3.39492
218 2.03901 -76.5815 3.39862
219 -62.1015 -76.5154 3.38375
220 -51.2255 -76.4005 3.37032
221 -51.4637 -76.2876 3.35696
222 72.0488 -75.6195 3.40768
223 -43.7876 -75.4767 3.39539
224 -15.8285 -75.2104 3.39066
225 -105.447 -75.3448 3.37825
226 -31.3153 -75.15 3.36892
227 -49.9821 -75.0391 3.3559
228 -5.69549 -74.735 3.35493
229 -25.5009 -74.52 3.34717
230 -79.0274 -74.5396 3.33267
231 -81.9042 -74.5715 3.3184
232 18.1153 -74.1719 3.32805
233 -15.9732 -73.9222 3.32313
234 54.2396 -73.3745 3.35376
235 85.6214 -72.6979 3.40705
236 -38.1015 -72.5513 3.39577
237 -50.7099 -72.4591 3.38269
238 -95.1513 -72.5545 3.36982
239 -134.219 -72.8125 3.36558
240 -93.7171 -72.8996 3.35269
241 -155.62 -73.2428 3.3563
242 -33.0187 -73.0766 3.34654
243 -98.6379 -73.1818 3.33442
244 -69.0259 -73.1648 3.3208
245 -56.3986 -73.0963 3.30795
246 -83.0257 -73.1367 3.29475
247 -10.9978 -72.8851 3.291
248 -155.675 -73.219 3.29462
249 -107.099 -73.355 3.2842
250 -114.975 -73.5215 3.27528
251 -137.557 -73.7766 3.27215
252 -83.0426 -73.8134 3.25937
253 -62.0101 -73.7667 3.24682
254 -38.9434 -73.6296 3.23693
255 -4.46789 -73.3584 3.23558
256 -66.0554 -73.3299 3.22307
257 -30.1499 -73.1619 3.2149
258 -57.1963 -73.1 3.20304
259 -102.813 -73.2147 3.19273
260 -44.3978 -73.1039 3.18237
261 -123.409 -73.2966 3.17601
262 -78.2475 -73.3155 3.16394
263 -22.4357 -73.1221 3.15782
264 5.45848 -72.8244 3.15986
265 21.8637 -72.4671 3.16807
266 -45.1261 -72.3643 3.15783
267 -46.6042 -72.2678 3.14747
268 -94.545 -72.351 3.13683
269 -111.743 -72.4974 3.12858
270 -94.3675 -72.5784 3.11804
271 -110.852 -72.7196 3.10973
272 -100.352 -72.8212 3.09996
273 -96.3498 -72.9074 3.0898
274 -83.3384 -72.9455 3.07876
275 -85.3919 -72.9907 3.0679
276 -75.4163 -72.9995 3.0568
277 -58.3885 -72.9468 3.04621
278 -109.813 -73.0794 3.03814
279 -127.973 -73.2761 3.03362
280 -106.384 -73.3944 3.02509
281 -96.9634 -73.4783 3.01548
282 -104.271 -73.5874 3.00677
283 -161.961 -73.8997 3.01231
284 -117.786 -74.0543 3.00567
285 -138.472 -74.2803 3.00361
286 -84.8702 -74.3173 2.99334
287 -99.8754 -74.4064 2.98423
288 -81.404 -74.4307 2.97397
289 -58.9202 -74.377 2.96416
290 -66.2819 -74.3491 2.95407
291 -42.9659 -74.2412 2.94589
292 -22.5877 -74.0643 2.94111
293 -62.0211 -74.0232 2.93135
294 -86.0325 -74.0641 2.92167
295 -73.5156 -74.0622 2.91177
296 -162.409 -74.3607 2.91718
297 -120.39 -74.5157 2.91148
298 -88.681 -74.5632 2.90209
299 -172.467 -74.8906 2.9108
300 -135.945 -75.0942 2.90821
301 48.3477 -74.684 2.92732
302 -1.53435 -74.4418 2.92763
